rom1933; 03.06.2013; Tagungen; Tagungsprogramm; Kitsch. Vom Nutzen der Nicht-Kunst; Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom0894; 06.07.2011; Weitere Informationen; Allgemeine Mitteilung; CfP: Innova en ELE ; Spanisch; Didaktik Weitere Teilbereiche; 
rom3772; 28.06.2012; Weitere Informationen; Allgemeine Mitteilung; Zur Situation der deutsch-französischen Beziehungen; Französisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Didaktik; 
rom3306; 10.01.2013; Stellen; Professur; W 1-Juniorprofessur für Gender-Forschung; Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom2363; 03.11.2011; Sprachen; Sprachübergreifend; Lessing la critique et les arts; Französisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom2050; 29.07.2012; Stellen; Wissenschaftliche Stelle; Lecturer in Italian and Comparative Literature; Italienisch; Literaturwissenschaft; 
rom0709; 11.09.2011; Tagungen; Tagungsausschreibung; CfP: Arbeit und Kultur ; Französisch Sprachenübergreifend; Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom0058; 03.05.2013; Stellen; Stipendium; 10 Stipendien für den Übergang in die Postdoc-Phase; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Didaktik; 
rom1589; 26.01.2012; Weitere Informationen; Allgemeine Mitteilung; Filme über die spanische Migration: “Notas sobre la emigración” und “El techo del mundo”; Spanisch; Weitere Teilbereiche; 
rom0675; 27.12.2011; Tagungen; Tagungsausschreibung; CfP: 27. Arbeitstagung des AKS (Arbeitskreis der Sprachenzentren Sprachlehrinstitute und Fremdspracheninstitute e.V.); Sprachenübergreifend; Sprachwissenschaft; 
rom1576; 15.10.2010; Weitere Informationen; Allgemeine Mitteilung; Feierliche Eröffnung der Lektorate für Galicisch und Katalanisch; Weitere romanische Sprachen; Sprachpraxis Didaktik; 
rom0877; 09.01.2013; Tagungen; Tagungsausschreibung; CfP: Identidades em Movimento. A Construção do Nacional na África lusófona / Identitäten in Bewegung. Nationenbildung im lusophonen Afrika; Portugiesisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom1352; 24.09.2009; Stellen; Nichtwissenschaftliche Stelle; DAAD-Lektor/in im Ausland (Frankreich Italien Rumänien Spanien Lateinamerika Algerien etc.); Sprachenübergreifend; Sprachpraxis Didaktik; 
rom1186; 02.10.2008; Tagungen; Tagungsausschreibung; CfP Tagung Sprachvergleich und Sprachdidaktik; Sprachenübergreifend; Didaktik; 
rom2794; 18.10.2011; Stellen; Stipendium; Promotionsstipendium „Narrative Rhetorik der ‚observation clinique‘: Evidenz Kontingenz und nosologisches System“; Französisch; Literaturwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom1646; 18.06.2013; Tagungen; Sonstige Veranstaltung; Französische Sommeruniversität 2013 Frankreich-Zentrum Freiburg; Französisch; Medien-/Kulturwissenschaft Sprachpraxis; 
rom1509; 24.04.2012; Weitere Informationen; Allgemeine Mitteilung; Einladung zur Eröffnung des DFG-Projektes Die katastrophische Féerie; Französisch; Literaturwissenschaft; 
rom2123; 15.12.2011; Stellen; Wissenschaftliche Stelle; Lehrkraft für besondere Aufgaben; Französisch Italienisch Spanisch; Didaktik; 
rom2323; 23.04.2009; Stellen; Wissenschaftliche Stelle; Lektor/in für Italienisch; Italienisch; Sprachpraxis; 
rom1341; 18.06.2011; Weitere Informationen; Allgemeine Mitteilung; Creazione biblioteca DITALS a Jena; Italienisch; Sprachwissenschaft Sprachpraxis Didaktik; 
rom2144; 12.03.2008; Stellen; Wissenschaftliche Stelle; Lehrkraft für besondere Aufgaben Fachlehrer/in für Französische Sprachwissenschaft; Französisch; Sprachwissenschaft Didaktik; 
rom0217; 30.05.2012; Stellen; Stipendium; 4 Promotionsstipendien Graduiertenkolleg Materialtät und Produktion (GRK 1678) Heinrich-Heine-Universität Düsseldorf; Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom1624; 03.11.2010; Weitere Informationen; Studium; Forum Beruf Deutsch-Italienische Studien Bonn; Italienisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom1070; 03.04.2011; Tagungen; Tagungsausschreibung; CfP: Repenser le conflit / Den Konflikt überdenken. Dossier thématique / Themenheft trajectoires; Französisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom1548; 21.02.2011; Weitere Informationen; Essay Prize Cultural History 2011 International Society for Cultural History; Französisch Italienisch Portugiesisch Spanisch Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom3392; 05.02.2009; Stellen; Professur; W3-Professur Computerlinguistik mit Schwerpunkt Theorie und formale Modellierung; Sprachenübergreifend; Sprachwissenschaft; 
rom0847; 07.02.2008; Weitere Informationen; CfP für Linguistik-Online: beyond german – mehrsprachigkeit mal anders…; Sprachenübergreifend; Sprachwissenschaft; 
rom1748; 04.11.2011; Tagungen; Tagungsprogramm; Historicité de la littérature contemporaine; Französisch; Literaturwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom1897; 05.01.2009; Stellen; Professur; Juniorprofessur für Wissenskulturen der europäischen Neuzeit; Sprachenübergreifend; Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom2066; 07.02.2013; Stellen; Nichtwissenschaftliche Stelle; Lecturer in Spanish/EFL; Spanisch; Sprachpraxis; 
rom2035; 02.02.2012; Stellen; Wissenschaftliche Stelle; Lecturer in French - (two posts); Französisch; Literaturwissenschaft Medien-/Kulturwissenschaft Sprachpraxis; 
rom3720; 19.12.2009; Weitere Informationen; Allgemeine Mitteilung; Zs.: Die Grenzen von Sprache in der Übersetzung – Ausgabe 9 der Rezensionszeitschrift ReLü jetzt online; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Sprachpraxis; 
rom0004; 07.02.2012; Stellen; Stipendium; 1 Doktorandenstipendium Wissensräume; Französisch Italienisch Portugiesisch Spanisch Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom1229; 09.10.2013; Weitere Informationen; Mittelbau; CfP: Variations 22 Mehrsprachigkeit/ Polylinguisme/ Polylinguism; Französisch Sprachenübergreifend; Literaturwissenschaft; 
rom3503; 18.03.2010; Stellen; Wissenschaftliche Stelle; Wiss. Mitarbeiter/in: Leitung des Sprachenzentrums (als Direktor/in); Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen Sprachenübergreifend; Sprachpraxis; 
rom0968; 06.09.2011; Tagungen; Tagungsausschreibung; CfP: Les Anti-modernes? Courants conservateurs dans l'art francais 1900-1925; Französisch; Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom2190; 12.12.2011; Stellen; Wissenschaftliche Stelle; Lehrkraft für besondere Aufgaben im Bereich Literatur- Kulturwissenschaft Französisch und Italienisch (50%); Französisch Italienisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom0219; 29.04.2012; Stellen; Stipendium; 4 Promotionsstipendien im Graduiertenkolleg Interkonfessionalität in der Frühen Neuzeit; Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom0226; 06.10.2010; Weitere Informationen; Allgemeine Mitteilung; Ausschreibung des Elise Richter Preises; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Didaktik; 
rom0666; 21.12.2011; Tagungen; Tagungsausschreibung; CfP: 1912: The State of the French Novel before Proust; Französisch; Literaturwissenschaft; 
rom2683; 18.04.2009; Tagungen; Tagungsausschreibung; Professionalising Multilingualism in Higher Education; Sprachenübergreifend; ; 
rom3154; 23.07.2012; Tagungen; Tagungsausschreibung; Unité et diversité dans le discours sur le vin en Europe; Französisch Italienisch Spanisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2289; 30.04.2009; Stellen; Nichtwissenschaftliche Stelle; Lektor / Lektorin für Spanisch (50 %) [korrigierte Fassung]; Spanisch; Sprachpraxis; 
rom1306; 28.10.2010; Tagungen; Tagungsprogramm; Colloque international « Alain Fleischer écrivain »; Französisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom0468; 13.06.2013; Weitere Informationen; Aufruf zum Erhalt der Maison de France in Berlin; Französisch; ; 
rom3642; 04.11.2013; Stellen; Wissenschaftliche Stelle; Wissenschaftliche/r Mitarbeiter/in in Teilzeit (205 Std./Woche) für drei Jahre; Französisch Italienisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom1755; 07.08.2009; Weitere Informationen; Allgemeine Mitteilung; Hugo Friedrich und Erich Köhler-Preis der Albert-Ludwigs-Universität Freiburg i. Br.; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen; Literaturwissenschaft; 
rom2546; 13.09.2012; Tagungen; Tagungsprogramm; Noi – Nous – Nosotros: Sulle tracce di un pronome. Sur les traces d’un pronom. Tras las huellas de un pronombre; Französisch Italienisch Spanisch Weitere romanische Sprachen; Literaturwissenschaft Sprachwissenschaft; 
rom2346; 19.12.2012; Stellen; Nichtwissenschaftliche Stelle; Lektor/Lektorin für Französisch; Französisch; Sprachpraxis; 
rom3578; 01.06.2011; Stellen; Wissenschaftliche Stelle; Wissenschaftliche/n Mitarbeiterin/Mitarbeiter 50% (Schwerpunkt französische Literatur- und Kulturwissenschaft); Französisch Weitere romanische Sprachen; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom0739; 13.09.2010; Tagungen; Tagungsausschreibung; Cfp: Colonial Legacies Postcolonial Contestations: Decolonizing the Social Science and the Humanities; Spanisch Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom1008; 14.10.2012; Tagungen; Tagungsausschreibung; CfP: Metasprachliche Reflexion und Diskontinuität: Wendepunkte Krisenzeiten Umbrüche; Sprachenübergreifend; Sprachwissenschaft; 
rom1810; 25.01.2013; Stellen; Wissenschaftliche Stelle; International Graduate Centre for the Study of Culture (GCSC): Wiss. Mitarbeiter/in Schwerpunkt Dokumentation und Evaluation; Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom0626; 03.06.2013; Tagungen; Tagungsausschreibung; CfA: „Herausforderung Helden“ - Themenheft des E-Journals helden. heroes. héros.; Französisch Spanisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom1333; 21.11.2013; Tagungen; Tagungsausschreibung; Congrès de l'Association canadienne des études latino-américaines et caribéennes: Environnements sociétés et imaginaires. Les Amériques en mouvance; Portugiesisch Spanisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2827; 28.02.2008; Stellen; Wissenschaftliche Stelle; Referentin/Referenten an der Stabsstelle Strategische Forschungsentwicklung; Sprachenübergreifend; Weitere Teilbereiche; 
rom2449; 09.02.2014; Tagungen; Tagungsprogramm; Mehrsprachigkeit fördern – Vorurteile abbauen / Zwei- und mehrsprachige Krippen Kitas und Schulen (didacta Stuttgart); Sprachenübergreifend; Didaktik; 
rom3366; 27.03.2009; Stellen; Professur; W2-Professur für Romanische Literaturwissenschaft (Französisch u. Italienisch); Französisch Italienisch; Literaturwissenschaft; 
rom2112; 18.12.2013; Stellen; Wissenschaftliche Stelle;  Lehrkraft f. bes. Aufgaben Romanische Literaturwissenschaft; Spanisch; Literaturwissenschaft; 
rom1198; 21.05.2011; Tagungen; Tagungsausschreibung; CFP-The Italian Character: Virtues and Vices; Italienisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom2695; 21.01.2012; Stellen; Professur; Professor (tenure track) in the field of Spanish linguistics; Spanisch; Sprachwissenschaft; 
rom2853; 01.10.2012; Tagungen; Sonstige Veranstaltung; Ringvorlesung: In (Ge)Schlechter Gesellschaft? Politische Konstruktionen von Männlichkeit in der Romania; Spanisch; Literaturwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom0264; 25.02.2013; Stellen; Stipendium; 7 Doktorandenstipendien im DFG-Graduiertenkolleg Funktionen des Literarischen in Prozessen der Globalisierung; Französisch Spanisch Weitere romanische Sprachen Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2907; 01.07.2013; Stellen; Wissenschaftliche Stelle; Senior Lecturer (Französisch); Französisch; Medien-/Kulturwissenschaft Sprachpraxis; 
rom0928; 03.03.2011; Tagungen; Tagungsausschreibung; CfP: Koerperlichkeit der Abstraktion; Französisch Italienisch Portugiesisch Spanisch Sprachenübergreifend; Literaturwissenschaft; 
rom1466; 14.04.2011; Stellen; Wissenschaftliche Stelle; Doktorandenstelle: Kulturgeschichtliche Untersuchungen zu Wechselwirkungen zwischen der Figur des Arztes und der des Künstlers in der plastischen Arbeit am menschlichen Körper; Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom2279; 14.02.2008; Stellen; Wissenschaftliche Stelle; Leiter/Leiterin der Nachwuchsgruppe Verehrung und Bewunderung; Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom3467; 19.09.2013; Stellen; Wissenschaftliche Stelle; Wiss. Mitarbeiter/-in (EG 13 TV-H) - Didaktik des Französischen; Französisch; Didaktik; 
rom0163; 10.02.2011; Stellen; Stipendium; 20 Fellowships für junge Führungskräfte und exzellente Hochschulabsolventen aller Fachrichtungen zur Vorbereitung auf Führungsaufgaben in internationalen Organisationen und Nichtregierungsorganisationen; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom2747; 16.12.2010; Stellen; Professur; Professur (W2) für Romanistik mit dem Schwerpunkt Literaturwissenschaft ; Französisch; Literaturwissenschaft; 
rom1770; 20.10.2011; Tagungen; Tagungsausschreibung;  III Congreso Internacional AsAECA (Córdoba Argentina); Spanisch; Medien-/Kulturwissenschaft; 
rom1842; 12.06.2013; Tagungen; Tagungsprogramm; Italianistik im kulturwissenschaftlichen Kontext. Vierter Graduiertenworkshop; Italienisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2210; 21.06.2012; Stellen; Wissenschaftliche Stelle; Lehrkraft für besondere Aufgaben (LfbA) Interkulturelle Kommunikation und Angewandte Sprachwissenschaft; Sprachenübergreifend; Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom0910; 04.06.2012; Tagungen; Tagungsausschreibung; CfP: Italian and German Literature compared (1945-1970): Literary Fields Polysystems Translations; Italienisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom3421; 10.01.2014; Stellen; Professur; W3-Professur für Spanische und Französische Sprachwissenschaft; Französisch Spanisch; Sprachwissenschaft; 
rom3360; 14.02.2008; Stellen; Professur; W2-Professur für Geschichte der Kulturtheorien; Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom3602; 22.07.2011; Stellen; Wissenschaftliche Stelle; Wissenschaftliche/r Mitarbeiter/in 50% (Romanische Sprachwissenschaft); Französisch Spanisch; Sprachwissenschaft; 
rom1795; 04.02.2011; Tagungen; Tagungsprogramm; Int. Tagung: „Kunst Erkenntnis Wissenschaft. Formen des Wissens von der Antike bis heute“; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom0970; 14.12.2010; Tagungen; Tagungsausschreibung; CfP: Les emprunts lexicaux au français dans les langues européennes (Craiova Rumänien); Französisch Weitere romanische Sprachen; Literaturwissenschaft Sprachwissenschaft Didaktik; 
rom1354; 23.09.2010; Stellen; Stipendium; DAAD-Lektor/in im Ausland (u.a. in Frankreich Italien Portugal Spanien); Französisch Italienisch Portugiesisch Spanisch; Sprachpraxis; 
rom1256; 10.12.2013; Tagungen; Tagungsausschreibung; CfP: Workshop „Alternative Cinéphilie(n). Filmkulturen im Umbruch 1945-1989“; Portugiesisch Spanisch Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom1538; 29.03.2010; Tagungen; Tagungsprogramm; Eröffnungskonferenz des Graduiertenkollegs Zwischen Räumen; Spanisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom3051; 25.05.2010; Tagungen; Tagungsprogramm; V Coloquio Internacional sobre la Historia de los Lenguajes de Especialidad: comunicación y transmisión del saber entre lenguas y culturas; Portugiesisch Spanisch Sprachenübergreifend; Sprachwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom0097; 22.11.2009; Tagungen; Tagungsausschreibung; Erinnerung zum 30.11.: 18. Deutscher Hispanistentag Realität - Virtualität - Repräsentation - Aufruf zur Bildung von Sektionen / 18. Congreso de la Asociación Alemana de Hispanistas - Convocatoria para propuestas de secciones; Spanisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Sprachpraxis Didaktik; 
rom0782; 11.03.2013; Tagungen; Tagungsausschreibung; CfP: Der lateinische Boccaccio/Il Boccaccio latino; Italienisch; Sprachwissenschaft; 
rom3759; 21.06.2009; Weitere Informationen; Allgemeine Mitteilung; Zs.: Zeitschrift für Katalanistik: neuer Band 21 / 2008 verfügbar; Spanisch Weitere romanische Sprachen; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom3272; 29.10.2013; Tagungen; Tagungsausschreibung; VIII Congreso Internacional de Lingüística Misionera; Spanisch Sprachenübergreifend; Sprachwissenschaft; 
rom2497; 20.02.2014; Stellen; Wissenschaftliche Stelle; Nachwuchsgruppenleiter/-innen (EG 14TV-H); Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom0615; 12.10.2012; Weitere Informationen; Allgemeine Mitteilung; CfA: Decadence in Literature and Intellectual Debate since 1945; Französisch Italienisch Portugiesisch Spanisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
